PLAN START DATE;BATCH NO;DFF1;DFF2;DFF3;ITEM CODE;ITEM DESC;STATUS;PLAN QTY BOX;ACTUAL QTY BOX
10/03/2022;F2203000432;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000433;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
10/03/2022;F2203000434;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000435;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000436;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000437;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000438;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000439;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
10/03/2022;F2203000440;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
10/03/2022;F2203000441;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000442;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
10/03/2022;F2203000443;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000444;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000445;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000446;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000447;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
10/03/2022;F2203000448;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000449;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
10/03/2022;F2203000450;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000451;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000452;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
10/03/2022;F2203000453;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000454;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000455;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;363
10/03/2022;F2203000456;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;363
10/03/2022;F2203000457;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;365
10/03/2022;F2203000458;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;366
10/03/2022;F2203000459;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;386
10/03/2022;F2203000460;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;366
10/03/2022;F2203000461;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;366
10/03/2022;F2203000462;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;387
10/03/2022;F2203000463;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;364
10/03/2022;F2203000464;-;;A;1101954453;NS SEMANGKA PLS 4PX40SX13G;Closed;373,75;363
07/03/2022;F2203000465;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;340
07/03/2022;F2203000466;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;340
07/03/2022;F2203000467;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
07/03/2022;F2203000468;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
07/03/2022;F2203000469;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;377
07/03/2022;F2203000470;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;367
07/03/2022;F2203000471;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;366
07/03/2022;F2203000472;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;377
07/03/2022;F2203000473;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;377
07/03/2022;F2203000474;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;355
07/03/2022;F2203000475;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;376
07/03/2022;F2203000476;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;365
07/03/2022;F2203000477;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;370
07/03/2022;F2203000478;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;369
07/03/2022;F2203000479;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;367
07/03/2022;F2203000480;-;;A;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;350,75
07/03/2022;F2203000481;-;;A;1101978453;NS MADU LEMON PLS 4PX40SX14G;Closed;366,25;365
07/03/2022;F2203000482;-;;A;1101978453;NS MADU LEMON PLS 4PX40SX14G;Closed;366,25;357
07/03/2022;F2203000483;-;;A;1101978453;NS MADU LEMON PLS 4PX40SX14G;Closed;366,25;357
07/03/2022;F2203000484;-;;A;1101978453;NS MADU LEMON PLS 4PX40SX14G;Closed;366,25;365
07/03/2022;F2203000485;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;363
07/03/2022;F2203000486;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;363
07/03/2022;F2203000487;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;374
07/03/2022;F2203000488;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;360
07/03/2022;F2203000489;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;361
07/03/2022;F2203000490;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;371
07/03/2022;F2203000491;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;371,25
07/03/2022;F2203000492;-;;A;1101983453;NS JERUK MAROKO PLS 4PX40SX14G;Closed;369,25;374,75
11/03/2022;F2203000493;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
11/03/2022;F2203000494;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
11/03/2022;F2203000495;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;361
11/03/2022;F2203000496;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
11/03/2022;F2203000497;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
11/03/2022;F2203000498;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
11/03/2022;F2203000499;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;366
11/03/2022;F2203000500;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
11/03/2022;F2203000501;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;372
11/03/2022;F2203000502;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
09/03/2022;F2203000504;-;;A;1102110453;NS NUTRI C1000 JERUK PLS 4PX40SX6G;Closed;799,75;781,75
10/03/2022;F2203000505;-;;A;1102110453;NS NUTRI C1000 JERUK PLS 4PX40SX6G;Closed;799,75;766
10/03/2022;F2203000506;-;;A;1102110453;NS NUTRI C1000 JERUK PLS 4PX40SX6G;Closed;799,75;796
11/03/2022;F2203000507;-;;A;1102110453;NS NUTRI C1000 JERUK PLS 4PX40SX6G;Closed;799,75;765
11/03/2022;F2203000508;-;;A;1102110453;NS NUTRI C1000 JERUK PLS 4PX40SX6G;Closed;799,75;760
04/03/2022;F2203000509;Menggantikan jadwal TS SWEETENER DIABETIC 50S;;A;2103300125;TS SWT STEVIA 24DX50SX2.6G;Closed;192,29;176,79
07/03/2022;F2203000510;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;200
07/03/2022;F2203000511;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;192
07/03/2022;F2203000512;-;0,58;A-F2203000512D;2102900125;TS SWT DIABETICS 50S (24D);Closed;145,81;131,75
07/03/2022;F2203000513;-;0,58;A-F2203000513D;2102900125;TS SWT DIABETICS 50S (24D);Closed;145,81;132,58
07/03/2022;F2203000514;-;0,58;A-F2203000514D;2102900130;TS SWT DIABETICS 100S (12D);Closed;145,84;133,25
07/03/2022;F2203000516;SY 001A1 : 522 box | Stuffing : 7/3;;;5103300125SY;TS SWT STEVIA DIET STICKS 24DX50SX1.5G SYRIA;Closed;333,33;301
07/03/2022;F2203000517;SY 001A1 : 522 box | Stuffing : 7/3;0,7;A-F2203000517K;5103300125SY;TS SWT STEVIA DIET STICKS 24DX50SX1.5G SYRIA;Closed;233,33;210
07/03/2022;F2203000517K;-;0,7;A-F2203000517K;5103300K;KOMA TS SWT STEVIA DIET STICKS;Closed;-99.999,00;-99.999,00
07/03/2022;F2203000518;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;302.000,00
07/03/2022;F2203000519;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;302.666,00
07/03/2022;F2203000521;SY 001A1 : 100 box | Stuffing : 7/3;;;5103202713SY;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLETS SYRIA;Closed;55,5;53
07/03/2022;F2203000522;SY 001A1 : 100 box | Stuffing : 7/3;0,92;;5103202713SY;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLETS SYRIA;Closed;51,06;48
08/03/2022;F2203000523;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;199
08/03/2022;F2203000524;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;188,79
08/03/2022;F2203000525;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;200
08/03/2022;F2203000526;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;198,63
08/03/2022;F2203000527;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;200
08/03/2022;F2203000528;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;245
08/03/2022;F2203000529;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;243
08/03/2022;F2203000530;QA 002A1 : 200 box | Stuffing : 18/3;0,64;A-F2203000530D;5103300125QA;TS SWT STEVIA DIET STICKS 24DX50SX1.5G QATAR;Closed;213,33;200
08/03/2022;F2203000531;SA 002A2 : 400 box | Stuffing : 22/3;0,36;A-F2203000530D;5103300125SA;TS SWT STEVIA DIET STICKS 24DX50SX1.5G SAUDI ARABIA;Closed;120;104
08/03/2022;F2203000532;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;298.583,00
08/03/2022;F2203000533;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;300.000,00
08/03/2022;F2203000534;QA 002A1 : 100 box | Stuffing : 18/3;0,64;;5103202711QA;TS SWT STEVIA TABLET 2SBX10BLISTERX100TABLETS QATAR;Closed;106,56;100
08/03/2022;F2203000535;SA 002A3 : 50 box | Stuffing : 22/3;0,96;;5103202713SA;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLETS SAUDI ARABIA;Closed;53,28;50
09/03/2022;F2203000536;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;245,79
09/03/2022;F2203000537;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;240
09/03/2022;F2203000538;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;236
09/03/2022;F2203000539;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;240
09/03/2022;F2203000540;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;238,58
09/03/2022;F2203000541;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;242
09/03/2022;F2203000542;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;242
08/03/2022;F2203000543;SA 002A2 : 400 box | Stuffing : 22/3;0,92;;5103300125SA;TS SWT STEVIA DIET STICKS 24DX50SX1.5G SAUDI ARABIA;Closed;306,67;294
08/03/2022;F2203000544;QA 002A1 : 425 box | Stuffing : 18/3;0,08;;5103300130QA;TS SWT STEVIA DIET STICK 12DX100SX1.5G QATAR;Closed;26,67;16
09/03/2022;F2203000545;-;;A;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;318.000,00
09/03/2022;F2203000546;-;;A;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;269.999,00
09/03/2022;F2203000547;SA 002A3 : 51 box | Stuffing : 22/3;0,57;;5103201701SA;TS SWT SUCRALOSE TABLET NFI 4SBX10BLISTERX100TABLETS SAUDI ARABIA;Closed;57;51
09/03/2022;F2203000548;SA 002A3 : 103 box | Stuffing : 22/3;;;5103201703SA;TS SWT SUCRALOSE TABLET NFI 4SBX10BLISTERX300TABLETS SAUDI ARABIA;Closed;33,25;32
10/03/2022;F2203000556;1;;A;2101481443;HILO SCHOOL CHOCOLATE CANDY 8RX10SX8G;Closed;787,5;729
10/03/2022;F2203000557;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;194
10/03/2022;F2203000558;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;200
10/03/2022;F2203000559;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;196
10/03/2022;F2203000560;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;199
10/03/2022;F2203000561;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;196,46
10/03/2022;F2203000562;-;;A;2102500130;TS SWT 100S (12D);Closed;204;195
10/03/2022;F2203000563;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;252,25
09/03/2022;F2203000564;QA 002A1 : 425 box | Stuffing : 18/3;;;5103300130QA;TS SWT STEVIA DIET STICK 12DX100SX1.5G QATAR;Closed;333,33;318
10/03/2022;F2203000565;-;;A;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;245.000,00
10/03/2022;F2203000566;-;;A;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;270.000,00
10/03/2022;F2203000567;SA 002A3 : 103 box | Stuffing : 22/3;;;5103201703SA;TS SWT SUCRALOSE TABLET NFI 4SBX10BLISTERX300TABLETS SAUDI ARABIA;Closed;33,25;30
10/03/2022;F2203000568;SA 002A3 : 103 box | Stuffing : 22/3;;;5103201703SA;TS SWT SUCRALOSE TABLET NFI 4SBX10BLISTERX300TABLETS SAUDI ARABIA;Closed;33,25;27
11/03/2022;F2203000573;2;;A;2101481443;HILO SCHOOL CHOCOLATE CANDY 8RX10SX8G;Closed;787,5;751
11/03/2022;F2203000574;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;238
11/03/2022;F2203000575;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;242
11/03/2022;F2203000576;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;238
11/03/2022;F2203000577;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;238
11/03/2022;F2203000578;-;;A;2102900125;TS SWT DIABETICS 50S (24D);Closed;249,96;236
11/03/2022;F2203000579;-;;A;2102500130;TS SWT 100S (12D);Closed;204;200
11/03/2022;F2203000580;-;;A;2102500130;TS SWT 100S (12D);Closed;204;200
09/03/2022;F2203000581;QA 002A1 : 425 box | Stuffing : 18/3;0,29;A-F2203000581D;5103300130QA;TS SWT STEVIA DIET STICK 12DX100SX1.5G QATAR;Closed;96,67;107
09/03/2022;F2203000582;SA 002A2 : 350 box | Stuffing : 22/3;0,41;A-F2203000581D;5103300130SA;TS SWT STEVIA DIET STICK 12DX100SX1.5G SAUDI ARABIA;Closed;136,67;114
10/03/2022;F2203000583;SA 002A2 : 350 box | Stuffing : 22/3;0,7;A-F2203000583K;5103300130SA;TS SWT STEVIA DIET STICK 12DX100SX1.5G SAUDI ARABIA;Closed;233,33;218
10/03/2022;F2203000583K;-;0,7;A-F2203000583K;5103300K;KOMA TS SWT STEVIA DIET STICKS;Closed;-99.999,00;-99.999,00
11/03/2022;F2203000584;SA 002A3 : 103 box | Stuffing : 22/3;0,43;;5103201703SA;TS SWT SUCRALOSE TABLET NFI 4SBX10BLISTERX300TABLETS SAUDI ARABIA;Closed;14,3;14
11/03/2022;F2203000585;AE 002A1 : 25 box | Stuffing : 25/3;0,16;;5103202711AE;TS SWT STEVIA TABLET 2SBX10BLISTERX100TABLETS DUBAI;WIP;26,64;25
02/03/2022;F2203000586;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;360
02/03/2022;F2203000587;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;360
02/03/2022;F2203000588;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;348,5
02/03/2022;F2203000589;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;340
02/03/2022;F2203000590;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;374
02/03/2022;F2203000591;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;374
02/03/2022;F2203000592;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;350
02/03/2022;F2203000593;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;359,5
02/03/2022;F2203000594;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;345
02/03/2022;F2203000595;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
02/03/2022;F2203000596;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
02/03/2022;F2203000597;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000598;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;350
02/03/2022;F2203000599;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000600;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000601;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000602;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000603;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;359,5
02/03/2022;F2203000604;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;360
02/03/2022;F2203000605;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;359
02/03/2022;F2203000606;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;358
02/03/2022;F2203000607;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000608;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000609;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;357
02/03/2022;F2203000610;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;367,5
02/03/2022;F2203000611;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
02/03/2022;F2203000612;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;366
02/03/2022;F2203000613;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;365
02/03/2022;F2203000614;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;360
02/03/2022;F2203000615;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;362
02/03/2022;F2203000616;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;364
02/03/2022;F2203000617;-;;;1101976453;NS MARKISA PLS 4PX40SX14G;Closed;363;363,75
03/03/2022;F2203000618;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000619;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000620;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
03/03/2022;F2203000621;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000622;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
03/03/2022;F2203000623;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000624;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000625;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85,94
03/03/2022;F2203000626;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
03/03/2022;F2203000627;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;81
03/03/2022;F2203000628;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;81
03/03/2022;F2203000629;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;81
03/03/2022;F2203000630;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
03/03/2022;F2203000631;-;;;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
04/03/2022;F2203000633;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
04/03/2022;F2203000634;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
04/03/2022;F2203000635;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
04/03/2022;F2203000636;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
04/03/2022;F2203000637;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;83
04/03/2022;F2203000638;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
04/03/2022;F2203000639;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
04/03/2022;F2203000640;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
04/03/2022;F2203000641;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
04/03/2022;F2203000642;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
04/03/2022;F2203000643;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
04/03/2022;F2203000644;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;80
04/03/2022;F2203000645;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
04/03/2022;F2203000646;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;80
04/03/2022;F2203000647;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;83
04/03/2022;F2203000648;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;83
04/03/2022;F2203000649;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;80
04/03/2022;F2203000650;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;80
04/03/2022;F2203000651;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
07/03/2022;F2203000786;Pindahan tgl 04/03;0,58;A-F2203000786D;2102900125;TS SWT DIABETICS 50S (24D);Closed;145,81;131,46
07/03/2022;F2203000787;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;243
03/03/2022;F2203000789;Tambahan jadwal karena waste forming tinggi;;;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;357.000,00
03/03/2022;F2203000790;Tambahan jadwal karena waste forming tinggi;;;5103201PCS;FORMING TS SWT SUCRALOSE TABLET NFI;Closed;400.000,00;304.000,00
09/03/2022;F2203000801;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
09/03/2022;F2203000802;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
09/03/2022;F2203000803;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000804;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000805;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
09/03/2022;F2203000806;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000807;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
09/03/2022;F2203000808;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000809;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
09/03/2022;F2203000810;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000811;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000812;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
09/03/2022;F2203000813;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
09/03/2022;F2203000814;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
10/03/2022;F2203000815;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;361
10/03/2022;F2203000816;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;352
10/03/2022;F2203000817;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
10/03/2022;F2203000818;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
10/03/2022;F2203000819;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
10/03/2022;F2203000820;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;356
10/03/2022;F2203000821;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;355
10/03/2022;F2203000822;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
10/03/2022;F2203000823;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
10/03/2022;F2203000824;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
10/03/2022;F2203000825;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;364
10/03/2022;F2203000826;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
11/03/2022;F2203000827;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
11/03/2022;F2203000828;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;372
11/03/2022;F2203000829;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
11/03/2022;F2203000830;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;366
